KEGG_PATHWAY	KEGG_CPD	KEGG_ORG	KEGG_FORMULA	KEGG_EXACT_MASS
path:map01100	cpd:C00039	lla	C10H17O8PR2(C5H8O5PR)n	
path:map01100	cpd:C00039	stj	C10H17O8PR2(C5H8O5PR)n	
path:map01100	cpd:C00041	stj	C3H7NO2	89.0477
path:map01100	cpd:C00041	ecq	C3H7NO2	89.0477
path:map01100	cpd:C00041	ecr	C3H7NO2	89.0477
path:map01100	cpd:C00041	csh	C3H7NO2	89.0477
path:map01100	cpd:C00041	lla	C3H7NO2	89.0477
path:map01100	cpd:C00041	lpl	C3H7NO2	89.0477
path:map01100	cpd:C00042	ecq	C4H6O4	118.0266
path:map01100	cpd:C00042	ecr	C4H6O4	118.0266
path:map01100	cpd:C00042	lpl	C4H6O4	118.0266
path:map01100	cpd:C00042	lla	C4H6O4	118.0266
path:map01100	cpd:C00042	stj	C4H6O4	118.0266
path:map01100	cpd:C00042	csh	C4H6O4	118.0266
path:map01100	cpd:C00043	ecq	C17H27N3O17P2	607.0816
path:map01100	cpd:C00043	ecr	C17H27N3O17P2	607.0816
path:map01100	cpd:C00043	csh	C17H27N3O17P2	607.0816
path:map01100	cpd:C00043	lpl	C17H27N3O17P2	607.0816
path:map01100	cpd:C00043	lla	C17H27N3O17P2	607.0816
path:map01100	cpd:C00043	stj	C17H27N3O17P2	607.0816
path:map01100	cpd:C00044	csh	C10H16N5O14P3	522.9907
path:map01100	cpd:C00044	ecq	C10H16N5O14P3	522.9907
path:map01100	cpd:C00044	ecr	C10H16N5O14P3	522.9907
path:map01100	cpd:C00044	lpl	C10H16N5O14P3	522.9907
path:map01100	cpd:C00044	lla	C10H16N5O14P3	522.9907
path:map01100	cpd:C00044	stj	C10H16N5O14P3	522.9907
path:map01100	cpd:C00046	csh	C10H18O13P2R2(C5H8O6PR)n	
path:map01100	cpd:C00046	ecq	C10H18O13P2R2(C5H8O6PR)n	
path:map01100	cpd:C00046	ecr	C10H18O13P2R2(C5H8O6PR)n	
path:map01100	cpd:C00046	lla	C10H18O13P2R2(C5H8O6PR)n	
path:map01100	cpd:C00046	stj	C10H18O13P2R2(C5H8O6PR)n	
path:map01100	cpd:C00046	lpl	C10H18O13P2R2(C5H8O6PR)n	
path:map01100	cpd:C00047	ecq	C6H14N2O2	146.1055
path:map01100	cpd:C00047	csh	C6H14N2O2	146.1055
path:map01100	cpd:C00047	lpl	C6H14N2O2	146.1055
path:map01100	cpd:C00047	ecr	C6H14N2O2	146.1055
path:map01100	cpd:C00047	lla	C6H14N2O2	146.1055
path:map01100	cpd:C00047	stj	C6H14N2O2	146.1055
path:map01100	cpd:C00048	ecq	C2H2O3	74.0004
path:map01100	cpd:C00048	ecr	C2H2O3	74.0004
path:map01100	cpd:C00048	lpl	C2H2O3	74.0004
path:map01100	cpd:C00048	csh	C2H2O3	74.0004
path:map01100	cpd:C00048	stj	C2H2O3	74.0004
path:map01100	cpd:C00048	lla	C2H2O3	74.0004
path:map01100	cpd:C00049	csh	C4H7NO4	133.0375
path:map01100	cpd:C00049	ecq	C4H7NO4	133.0375
path:map01100	cpd:C00049	ecr	C4H7NO4	133.0375
path:map01100	cpd:C00049	lpl	C4H7NO4	133.0375
path:map01100	cpd:C00049	lla	C4H7NO4	133.0375
path:map01100	cpd:C00049	stj	C4H7NO4	133.0375
path:map01100	cpd:C00051	ecq	C10H17N3O6S	307.0838
path:map01100	cpd:C00051	ecr	C10H17N3O6S	307.0838
path:map01100	cpd:C00051	lpl	C10H17N3O6S	307.0838
path:map01100	cpd:C00051	lla	C10H17N3O6S	307.0838
path:map01100	cpd:C00051	stj	C10H17N3O6S	307.0838
path:map01100	cpd:C00051	csh	C10H17N3O6S	307.0838
path:map01100	cpd:C00052	csh	C15H24N2O17P2	566.055
path:map01100	cpd:C00052	ecq	C15H24N2O17P2	566.055
path:map01100	cpd:C00052	ecr	C15H24N2O17P2	566.055
path:map01100	cpd:C00052	lpl	C15H24N2O17P2	566.055
path:map01100	cpd:C00052	lla	C15H24N2O17P2	566.055
path:map01100	cpd:C00052	stj	C15H24N2O17P2	566.055
path:map01100	cpd:C00053	ecq	C10H15N5O13P2S	506.9862
path:map01100	cpd:C00053	ecr	C10H15N5O13P2S	506.9862
path:map01100	cpd:C00053	lpl	C10H15N5O13P2S	506.9862
path:map01100	cpd:C00053	csh	C10H15N5O13P2S	506.9862
path:map01100	cpd:C00053	lla	C10H15N5O13P2S	506.9862
path:map01100	cpd:C00053	stj	C10H15N5O13P2S	506.9862
path:map01100	cpd:C00054	ecq	C10H15N5O10P2	427.0294
path:map01100	cpd:C00054	ecr	C10H15N5O10P2	427.0294
path:map01100	cpd:C00054	lpl	C10H15N5O10P2	427.0294
path:map01100	cpd:C00054	lla	C10H15N5O10P2	427.0294
path:map01100	cpd:C00054	stj	C10H15N5O10P2	427.0294
path:map01100	cpd:C00054	csh	C10H15N5O10P2	427.0294
path:map01100	cpd:C00055	ecq	C9H14N3O8P	323.0519
path:map01100	cpd:C00055	ecr	C9H14N3O8P	323.0519
path:map01100	cpd:C00055	stj	C9H14N3O8P	323.0519
path:map01100	cpd:C00055	csh	C9H14N3O8P	323.0519
path:map01100	cpd:C00055	lpl	C9H14N3O8P	323.0519
path:map01100	cpd:C00055	lla	C9H14N3O8P	323.0519
path:map01100	cpd:C00058	csh	CH2O2	46.0055
path:map01100	cpd:C00058	ecq	CH2O2	46.0055
path:map01100	cpd:C00058	ecr	CH2O2	46.0055
path:map01100	cpd:C00058	lpl	CH2O2	46.0055
path:map01100	cpd:C00058	lla	CH2O2	46.0055
path:map01100	cpd:C00058	stj	CH2O2	46.0055
path:map01100	cpd:C00059	ecq	H2SO4	97.9674
path:map01100	cpd:C00059	ecr	H2SO4	97.9674
path:map01100	cpd:C00059	lpl	H2SO4	97.9674
path:map01100	cpd:C00061	ecq	C17H21N4O9P	456.1046
path:map01100	cpd:C00061	ecr	C17H21N4O9P	456.1046
path:map01100	cpd:C00061	csh	C17H21N4O9P	456.1046
path:map01100	cpd:C00061	lpl	C17H21N4O9P	456.1046
path:map01100	cpd:C00061	lla	C17H21N4O9P	456.1046
path:map01100	cpd:C00061	stj	C17H21N4O9P	456.1046
path:map01100	cpd:C00062	ecq	C6H14N4O2	174.1117
path:map01100	cpd:C00062	ecr	C6H14N4O2	174.1117
path:map01100	cpd:C00062	lla	C6H14N4O2	174.1117
path:map01100	cpd:C00062	csh	C6H14N4O2	174.1117
path:map01100	cpd:C00062	lpl	C6H14N4O2	174.1117
path:map01100	cpd:C00062	stj	C6H14N4O2	174.1117
path:map01100	cpd:C00063	csh	C9H16N3O14P3	482.9845
path:map01100	cpd:C00063	ecq	C9H16N3O14P3	482.9845
path:map01100	cpd:C00063	ecr	C9H16N3O14P3	482.9845
path:map01100	cpd:C00063	lpl	C9H16N3O14P3	482.9845
path:map01100	cpd:C00063	lla	C9H16N3O14P3	482.9845
path:map01100	cpd:C00063	stj	C9H16N3O14P3	482.9845
path:map01100	cpd:C00064	ecq	C5H10N2O3	146.0691
path:map01100	cpd:C00064	ecr	C5H10N2O3	146.0691
path:map01100	cpd:C00064	lla	C5H10N2O3	146.0691
path:map01100	cpd:C00064	stj	C5H10N2O3	146.0691
path:map01100	cpd:C00064	csh	C5H10N2O3	146.0691
path:map01100	cpd:C00064	lpl	C5H10N2O3	146.0691
path:map01100	cpd:C00065	csh	C3H7NO3	105.0426
path:map01100	cpd:C00065	ecq	C3H7NO3	105.0426
path:map01100	cpd:C00065	ecr	C3H7NO3	105.0426
path:map01100	cpd:C00065	lpl	C3H7NO3	105.0426
path:map01100	cpd:C00065	lla	C3H7NO3	105.0426
path:map01100	cpd:C00065	stj	C3H7NO3	105.0426
path:map01100	cpd:C00067	ecq	CH2O	30.0106
path:map01100	cpd:C00067	ecr	CH2O	30.0106
path:map01100	cpd:C00067	lpl	CH2O	30.0106
path:map01100	cpd:C00068	ecq	C12H19N4O7P2S	425.045
path:map01100	cpd:C00068	ecr	C12H19N4O7P2S	425.045
path:map01100	cpd:C00068	csh	C12H19N4O7P2S	425.045
path:map01100	cpd:C00068	lpl	C12H19N4O7P2S	425.045
path:map01100	cpd:C00068	lla	C12H19N4O7P2S	425.045
path:map01100	cpd:C00068	stj	C12H19N4O7P2S	425.045
path:map01100	cpd:C00072	csh	C6H8O6	176.0321
path:map01100	cpd:C00072	ecq	C6H8O6	176.0321
path:map01100	cpd:C00072	ecr	C6H8O6	176.0321
path:map01100	cpd:C00072	lpl	C6H8O6	176.0321
path:map01100	cpd:C00073	csh	C5H11NO2S	149.051
path:map01100	cpd:C00073	lpl	C5H11NO2S	149.051
path:map01100	cpd:C00073	lla	C5H11NO2S	149.051
path:map01100	cpd:C00073	stj	C5H11NO2S	149.051
path:map01100	cpd:C00073	ecq	C5H11NO2S	149.051
path:map01100	cpd:C00073	ecr	C5H11NO2S	149.051
path:map01100	cpd:C00074	csh	C3H5O6P	167.9824
path:map01100	cpd:C00074	ecq	C3H5O6P	167.9824
path:map01100	cpd:C00074	ecr	C3H5O6P	167.9824
path:map01100	cpd:C00074	lpl	C3H5O6P	167.9824
path:map01100	cpd:C00074	lla	C3H5O6P	167.9824
path:map01100	cpd:C00074	stj	C3H5O6P	167.9824
path:map01100	cpd:C00075	csh	C9H15N2O15P3	483.9685
path:map01100	cpd:C00075	ecq	C9H15N2O15P3	483.9685
path:map01100	cpd:C00075	ecr	C9H15N2O15P3	483.9685
path:map01100	cpd:C00075	lpl	C9H15N2O15P3	483.9685
path:map01100	cpd:C00075	lla	C9H15N2O15P3	483.9685
path:map01100	cpd:C00075	stj	C9H15N2O15P3	483.9685
path:map01100	cpd:C00077	csh	C5H12N2O2	132.0899
path:map01100	cpd:C00077	lpl	C5H12N2O2	132.0899
path:map01100	cpd:C00077	lla	C5H12N2O2	132.0899
path:map01100	cpd:C00077	stj	C5H12N2O2	132.0899
path:map01100	cpd:C00077	ecq	C5H12N2O2	132.0899
path:map01100	cpd:C00077	ecr	C5H12N2O2	132.0899
path:map01100	cpd:C00078	csh	C11H12N2O2	204.0899
path:map01100	cpd:C00078	ecq	C11H12N2O2	204.0899
path:map01100	cpd:C00078	ecr	C11H12N2O2	204.0899
path:map01100	cpd:C00078	lpl	C11H12N2O2	204.0899
path:map01100	cpd:C00078	lla	C11H12N2O2	204.0899
path:map01100	cpd:C00078	stj	C11H12N2O2	204.0899
path:map01100	cpd:C00079	csh	C9H11NO2	165.079
path:map01100	cpd:C00079	ecq	C9H11NO2	165.079
path:map01100	cpd:C00079	ecr	C9H11NO2	165.079
path:map01100	cpd:C00079	lla	C9H11NO2	165.079
path:map01100	cpd:C00079	stj	C9H11NO2	165.079
path:map01100	cpd:C00079	lpl	C9H11NO2	165.079
path:map01100	cpd:C00080	lpl	H	1.0078
path:map01100	cpd:C00080	ecq	H	1.0078
path:map01100	cpd:C00080	ecr	H	1.0078
path:map01100	cpd:C00080	csh	H	1.0078
path:map01100	cpd:C00080	lla	H	1.0078
path:map01100	cpd:C00080	stj	H	1.0078
path:map01100	cpd:C00081	csh	C10H15N4O14P3	507.9798
path:map01100	cpd:C00081	ecq	C10H15N4O14P3	507.9798
path:map01100	cpd:C00081	ecr	C10H15N4O14P3	507.9798
path:map01100	cpd:C00081	lpl	C10H15N4O14P3	507.9798
path:map01100	cpd:C00081	stj	C10H15N4O14P3	507.9798
path:map01100	cpd:C00081	lla	C10H15N4O14P3	507.9798
path:map01100	cpd:C00082	csh	C9H11NO3	181.0739
path:map01100	cpd:C00082	ecq	C9H11NO3	181.0739
path:map01100	cpd:C00082	ecr	C9H11NO3	181.0739
path:map01100	cpd:C00082	lpl	C9H11NO3	181.0739
path:map01100	cpd:C00082	lla	C9H11NO3	181.0739
path:map01100	cpd:C00082	stj	C9H11NO3	181.0739
path:map01100	cpd:C00083	csh	C24H38N7O19P3S	853.1156
path:map01100	cpd:C00083	ecq	C24H38N7O19P3S	853.1156
path:map01100	cpd:C00083	ecr	C24H38N7O19P3S	853.1156
path:map01100	cpd:C00083	lpl	C24H38N7O19P3S	853.1156
path:map01100	cpd:C00083	lla	C24H38N7O19P3S	853.1156
path:map01100	cpd:C00083	stj	C24H38N7O19P3S	853.1156
path:map01100	cpd:C00084	csh	C2H4O	44.0262
path:map01100	cpd:C00084	ecq	C2H4O	44.0262
path:map01100	cpd:C00084	ecr	C2H4O	44.0262
path:map01100	cpd:C00084	lpl	C2H4O	44.0262
path:map01100	cpd:C00084	lla	C2H4O	44.0262
path:map01100	cpd:C00084	stj	C2H4O	44.0262
path:map01100	cpd:C00085	ecq	C6H13O9P	260.0297
path:map01100	cpd:C00085	ecr	C6H13O9P	260.0297
path:map01100	cpd:C00085	lpl	C6H13O9P	260.0297
path:map01100	cpd:C00085	lla	C6H13O9P	260.0297
path:map01100	cpd:C00085	csh	C6H13O9P	260.0297
path:map01100	cpd:C00085	stj	C6H13O9P	260.0297
path:map01100	cpd:C00086	ecq	CH4N2O	60.0324
path:map01100	cpd:C00086	ecr	CH4N2O	60.0324
path:map01100	cpd:C00086	stj	CH4N2O	60.0324
path:map01100	cpd:C00088	ecq	HNO2	47.0007
path:map01100	cpd:C00088	ecr	HNO2	47.0007
path:map01100	cpd:C00088	lpl	HNO2	47.0007
path:map01100	cpd:C00088	csh	HNO2	47.0007
path:map01100	cpd:C00089	csh	C12H22O11	342.1162
path:map01100	cpd:C00089	lpl	C12H22O11	342.1162
path:map01100	cpd:C00089	lla	C12H22O11	342.1162
path:map01100	cpd:C00089	stj	C12H22O11	342.1162
path:map01100	cpd:C00089	ecq	C12H22O11	342.1162
path:map01100	cpd:C00089	ecr	C12H22O11	342.1162
path:map01100	cpd:C00090	stj	C6H6O2	110.0368
path:map01100	cpd:C00091	ecq	C25H40N7O19P3S	867.1313
path:map01100	cpd:C00091	ecr	C25H40N7O19P3S	867.1313
path:map01100	cpd:C00091	csh	C25H40N7O19P3S	867.1313
path:map01100	cpd:C00091	lpl	C25H40N7O19P3S	867.1313
path:map01100	cpd:C00091	lla	C25H40N7O19P3S	867.1313
path:map01100	cpd:C00091	stj	C25H40N7O19P3S	867.1313
path:map01100	cpd:C00092	ecq	C6H13O9P	260.0297
path:map01100	cpd:C00092	ecr	C6H13O9P	260.0297
path:map01100	cpd:C00092	lpl	C6H13O9P	260.0297
path:map01100	cpd:C00092	lla	C6H13O9P	260.0297
path:map01100	cpd:C00092	csh	C6H13O9P	260.0297
path:map01100	cpd:C00092	stj	C6H13O9P	260.0297
path:map01100	cpd:C00093	csh	C3H9O6P	172.0137
path:map01100	cpd:C00093	ecq	C3H9O6P	172.0137
path:map01100	cpd:C00093	ecr	C3H9O6P	172.0137
path:map01100	cpd:C00093	lla	C3H9O6P	172.0137
path:map01100	cpd:C00093	lpl	C3H9O6P	172.0137
path:map01100	cpd:C00093	stj	C3H9O6P	172.0137
path:map01100	cpd:C00094	ecq	H2SO3	81.9725
path:map01100	cpd:C00094	ecr	H2SO3	81.9725
path:map01100	cpd:C00094	stj	H2SO3	81.9725
path:map01100	cpd:C00094	csh	H2SO3	81.9725
path:map01100	cpd:C00094	lpl	H2SO3	81.9725
path:map01100	cpd:C00094	lla	H2SO3	81.9725
path:map01100	cpd:C00095	lpl	C6H12O6	180.0634
path:map01100	cpd:C00095	csh	C6H12O6	180.0634
path:map01100	cpd:C00095	ecr	C6H12O6	180.0634
path:map01100	cpd:C00095	stj	C6H12O6	180.0634
path:map01100	cpd:C00095	ecq	C6H12O6	180.0634
path:map01100	cpd:C00095	lla	C6H12O6	180.0634
path:map01100	cpd:C00096	ecr	C16H25N5O16P2	605.0772
path:map01100	cpd:C00096	ecq	C16H25N5O16P2	605.0772
path:map01100	cpd:C00097	csh	C3H7NO2S	121.0197
path:map01100	cpd:C00097	ecq	C3H7NO2S	121.0197
path:map01100	cpd:C00097	ecr	C3H7NO2S	121.0197
path:map01100	cpd:C00097	lpl	C3H7NO2S	121.0197
path:map01100	cpd:C00097	lla	C3H7NO2S	121.0197
path:map01100	cpd:C00097	stj	C3H7NO2S	121.0197
path:map01100	cpd:C00099	ecq	C3H7NO2	89.0477
path:map01100	cpd:C00099	ecr	C3H7NO2	89.0477
path:map01100	cpd:C00099	lpl	C3H7NO2	89.0477
path:map01100	cpd:C00099	lla	C3H7NO2	89.0477
path:map01100	cpd:C00099	csh	C3H7NO2	89.0477
path:map01100	cpd:C00100	ecq	C24H40N7O17P3S	823.1414
path:map01100	cpd:C00100	ecr	C24H40N7O17P3S	823.1414
path:map01100	cpd:C00100	csh	C24H40N7O17P3S	823.1414
path:map01100	cpd:C00100	lla	C24H40N7O17P3S	823.1414
path:map01100	cpd:C00100	lpl	C24H40N7O17P3S	823.1414
path:map01100	cpd:C00100	stj	C24H40N7O17P3S	823.1414
path:map01100	cpd:C00101	csh	C19H23N7O6	445.171
path:map01100	cpd:C00101	ecq	C19H23N7O6	445.171
path:map01100	cpd:C00101	ecr	C19H23N7O6	445.171
path:map01100	cpd:C00101	lpl	C19H23N7O6	445.171
path:map01100	cpd:C00101	lla	C19H23N7O6	445.171
path:map01100	cpd:C00101	stj	C19H23N7O6	445.171
path:map01100	cpd:C00103	csh	C6H13O9P	260.0297
path:map01100	cpd:C00103	ecq	C6H13O9P	260.0297
path:map01100	cpd:C00103	ecr	C6H13O9P	260.0297
path:map01100	cpd:C00103	lpl	C6H13O9P	260.0297
path:map01100	cpd:C00103	lla	C6H13O9P	260.0297
path:map01100	cpd:C00103	stj	C6H13O9P	260.0297
path:map01100	cpd:C00104	csh	C10H14N4O11P2	428.0134
path:map01100	cpd:C00104	ecq	C10H14N4O11P2	428.0134
path:map01100	cpd:C00104	ecr	C10H14N4O11P2	428.0134
path:map01100	cpd:C00104	lpl	C10H14N4O11P2	428.0134
path:map01100	cpd:C00104	stj	C10H14N4O11P2	428.0134
path:map01100	cpd:C00104	lla	C10H14N4O11P2	428.0134
path:map01100	cpd:C00105	csh	C9H13N2O9P	324.0359
path:map01100	cpd:C00105	ecq	C9H13N2O9P	324.0359
path:map01100	cpd:C00105	ecr	C9H13N2O9P	324.0359
path:map01100	cpd:C00105	lpl	C9H13N2O9P	324.0359
path:map01100	cpd:C00105	lla	C9H13N2O9P	324.0359
path:map01100	cpd:C00105	stj	C9H13N2O9P	324.0359
path:map01100	cpd:C00106	ecq	C4H4N2O2	112.0273
path:map01100	cpd:C00106	ecr	C4H4N2O2	112.0273
path:map01100	cpd:C00106	csh	C4H4N2O2	112.0273
path:map01100	cpd:C00106	lpl	C4H4N2O2	112.0273
path:map01100	cpd:C00106	lla	C4H4N2O2	112.0273
path:map01100	cpd:C00106	stj	C4H4N2O2	112.0273
path:map01100	cpd:C00108	ecq	C7H7NO2	137.0477
path:map01100	cpd:C00108	ecr	C7H7NO2	137.0477
path:map01100	cpd:C00108	lpl	C7H7NO2	137.0477
path:map01100	cpd:C00108	lla	C7H7NO2	137.0477
path:map01100	cpd:C00108	csh	C7H7NO2	137.0477
path:map01100	cpd:C00108	stj	C7H7NO2	137.0477
path:map01100	cpd:C00109	csh	C4H6O3	102.0317
path:map01100	cpd:C00109	ecq	C4H6O3	102.0317
path:map01100	cpd:C00109	ecr	C4H6O3	102.0317
path:map01100	cpd:C00109	lla	C4H6O3	102.0317
path:map01100	cpd:C00109	stj	C4H6O3	102.0317
path:map01100	cpd:C00109	lpl	C4H6O3	102.0317
path:map01100	cpd:C00111	csh	C3H7O6P	169.998
path:map01100	cpd:C00111	ecq	C3H7O6P	169.998
path:map01100	cpd:C00111	ecr	C3H7O6P	169.998
path:map01100	cpd:C00111	lla	C3H7O6P	169.998
path:map01100	cpd:C00111	lpl	C3H7O6P	169.998
path:map01100	cpd:C00111	stj	C3H7O6P	169.998
path:map01100	cpd:C00112	csh	C9H15N3O11P2	403.0182
path:map01100	cpd:C00112	ecq	C9H15N3O11P2	403.0182
path:map01100	cpd:C00112	ecr	C9H15N3O11P2	403.0182
path:map01100	cpd:C00112	lpl	C9H15N3O11P2	403.0182
path:map01100	cpd:C00112	lla	C9H15N3O11P2	403.0182
path:map01100	cpd:C00112	stj	C9H15N3O11P2	403.0182
path:map01100	cpd:C00114	ecr	C5H14NO	104.1075
path:map01100	cpd:C00114	csh	C5H14NO	104.1075
path:map01100	cpd:C00114	ecq	C5H14NO	104.1075
path:map01100	cpd:C00114	lpl	C5H14NO	104.1075
path:map01100	cpd:C00114	lla	C5H14NO	104.1075
path:map01100	cpd:C00114	stj	C5H14NO	104.1075
path:map01100	cpd:C00116	csh	C3H8O3	92.0473
path:map01100	cpd:C00116	ecq	C3H8O3	92.0473
path:map01100	cpd:C00116	ecr	C3H8O3	92.0473
path:map01100	cpd:C00116	stj	C3H8O3	92.0473
path:map01100	cpd:C00116	lpl	C3H8O3	92.0473
path:map01100	cpd:C00116	lla	C3H8O3	92.0473
path:map01100	cpd:C00117	csh	C5H11O8P	230.0192
path:map01100	cpd:C00117	ecq	C5H11O8P	230.0192
path:map01100	cpd:C00117	ecr	C5H11O8P	230.0192
path:map01100	cpd:C00117	lpl	C5H11O8P	230.0192
path:map01100	cpd:C00117	lla	C5H11O8P	230.0192
path:map01100	cpd:C00117	stj	C5H11O8P	230.0192
path:map01100	cpd:C00118	csh	C3H7O6P	169.998
path:map01100	cpd:C00118	ecq	C3H7O6P	169.998
path:map01100	cpd:C00118	ecr	C3H7O6P	169.998
path:map01100	cpd:C00118	lpl	C3H7O6P	169.998
path:map01100	cpd:C00118	lla	C3H7O6P	169.998
path:map01100	cpd:C00118	stj	C3H7O6P	169.998
path:map01100	cpd:C00119	ecq	C5H13O14P3	389.9518
path:map01100	cpd:C00119	ecr	C5H13O14P3	389.9518
path:map01100	cpd:C00119	csh	C5H13O14P3	389.9518
path:map01100	cpd:C00119	lpl	C5H13O14P3	389.9518
path:map01100	cpd:C00119	lla	C5H13O14P3	389.9518
path:map01100	cpd:C00119	stj	C5H13O14P3	389.9518
path:map01100	cpd:C00120	csh	C10H16N2O3S	244.0882
path:map01100	cpd:C00120	ecq	C10H16N2O3S	244.0882
path:map01100	cpd:C00120	ecr	C10H16N2O3S	244.0882
path:map01100	cpd:C00120	lpl	C10H16N2O3S	244.0882
path:map01100	cpd:C00120	lla	C10H16N2O3S	244.0882
path:map01100	cpd:C00120	stj	C10H16N2O3S	244.0882
path:map01100	cpd:C00121	csh	C5H10O5	150.0528
path:map01100	cpd:C00121	ecq	C5H10O5	150.0528
path:map01100	cpd:C00121	ecr	C5H10O5	150.0528
path:map01100	cpd:C00121	lpl	C5H10O5	150.0528
path:map01100	cpd:C00121	lla	C5H10O5	150.0528
path:map01100	cpd:C00122	lla	C4H4O4	116.011
path:map01100	cpd:C00122	stj	C4H4O4	116.011
path:map01100	cpd:C00122	ecq	C4H4O4	116.011
path:map01100	cpd:C00122	ecr	C4H4O4	116.011
path:map01100	cpd:C00122	lpl	C4H4O4	116.011
path:map01100	cpd:C00122	csh	C4H4O4	116.011
path:map01100	cpd:C00123	csh	C6H13NO2	131.0946
path:map01100	cpd:C00123	ecq	C6H13NO2	131.0946
path:map01100	cpd:C00123	ecr	C6H13NO2	131.0946
path:map01100	cpd:C00123	lpl	C6H13NO2	131.0946
path:map01100	cpd:C00123	lla	C6H13NO2	131.0946
path:map01100	cpd:C00123	stj	C6H13NO2	131.0946
path:map01100	cpd:C00124	csh	C6H12O6	180.0634
path:map01100	cpd:C00124	ecq	C6H12O6	180.0634
path:map01100	cpd:C00124	ecr	C6H12O6	180.0634
path:map01100	cpd:C00124	lpl	C6H12O6	180.0634
path:map01100	cpd:C00124	lla	C6H12O6	180.0634
path:map01100	cpd:C00124	stj	C6H12O6	180.0634
path:map01100	cpd:C00127	ecq	C20H32N6O12S2	612.152
path:map01100	cpd:C00127	ecr	C20H32N6O12S2	612.152
path:map01100	cpd:C00127	csh	C20H32N6O12S2	612.152
path:map01100	cpd:C00127	lpl	C20H32N6O12S2	612.152
path:map01100	cpd:C00127	lla	C20H32N6O12S2	612.152
path:map01100	cpd:C00127	stj	C20H32N6O12S2	612.152
path:map01100	cpd:C00129	csh	C5H12O7P2	246.0058
path:map01100	cpd:C00129	ecq	C5H12O7P2	246.0058
path:map01100	cpd:C00129	ecr	C5H12O7P2	246.0058
path:map01100	cpd:C00129	lpl	C5H12O7P2	246.0058
path:map01100	cpd:C00129	lla	C5H12O7P2	246.0058
path:map01100	cpd:C00129	stj	C5H12O7P2	246.0058
path:map01100	cpd:C00130	csh	C10H13N4O8P	348.0471
path:map01100	cpd:C00130	ecq	C10H13N4O8P	348.0471
path:map01100	cpd:C00130	ecr	C10H13N4O8P	348.0471
path:map01100	cpd:C00130	lpl	C10H13N4O8P	348.0471
path:map01100	cpd:C00130	lla	C10H13N4O8P	348.0471
path:map01100	cpd:C00130	stj	C10H13N4O8P	348.0471
path:map01100	cpd:C00131	csh	C10H16N5O12P3	491.0008
path:map01100	cpd:C00131	ecq	C10H16N5O12P3	491.0008
path:map01100	cpd:C00131	ecr	C10H16N5O12P3	491.0008
path:map01100	cpd:C00131	lpl	C10H16N5O12P3	491.0008
path:map01100	cpd:C00131	lla	C10H16N5O12P3	491.0008
path:map01100	cpd:C00131	stj	C10H16N5O12P3	491.0008
path:map01100	cpd:C00132	ecq	CH4O	32.0262
path:map01100	cpd:C00132	ecr	CH4O	32.0262
path:map01100	cpd:C00132	csh	CH4O	32.0262
path:map01100	cpd:C00132	lpl	CH4O	32.0262
path:map01100	cpd:C00133	csh	C3H7NO2	89.0477
path:map01100	cpd:C00133	lpl	C3H7NO2	89.0477
path:map01100	cpd:C00133	lla	C3H7NO2	89.0477
path:map01100	cpd:C00133	stj	C3H7NO2	89.0477
path:map01100	cpd:C00133	ecq	C3H7NO2	89.0477
path:map01100	cpd:C00133	ecr	C3H7NO2	89.0477
path:map01100	cpd:C00134	ecq	C4H12N2	88.1
path:map01100	cpd:C00134	ecr	C4H12N2	88.1
path:map01100	cpd:C00134	csh	C4H12N2	88.1
path:map01100	cpd:C00134	lpl	C4H12N2	88.1
path:map01100	cpd:C00134	lla	C4H12N2	88.1
path:map01100	cpd:C00134	stj	C4H12N2	88.1
path:map01100	cpd:C00135	csh	C6H9N3O2	155.0695
path:map01100	cpd:C00135	ecq	C6H9N3O2	155.0695
path:map01100	cpd:C00135	ecr	C6H9N3O2	155.0695
path:map01100	cpd:C00135	lpl	C6H9N3O2	155.0695
path:map01100	cpd:C00135	lla	C6H9N3O2	155.0695
path:map01100	cpd:C00135	stj	C6H9N3O2	155.0695
path:map01100	cpd:C00136	ecq	C25H42N7O17P3S	837.1571
path:map01100	cpd:C00136	ecr	C25H42N7O17P3S	837.1571
path:map01100	cpd:C00136	lla	C25H42N7O17P3S	837.1571
path:map01100	cpd:C00136	csh	C25H42N7O17P3S	837.1571
path:map01100	cpd:C00136	lpl	C25H42N7O17P3S	837.1571
path:map01100	cpd:C00136	stj	C25H42N7O17P3S	837.1571
path:map01100	cpd:C00137	csh	C6H12O6	180.0634
path:map01100	cpd:C00137	ecq	C6H12O6	180.0634
path:map01100	cpd:C00137	lpl	C6H12O6	180.0634
path:map01100	cpd:C00137	ecr	C6H12O6	180.0634
path:map01100	cpd:C00137	lla	C6H12O6	180.0634
path:map01100	cpd:C00137	stj	C6H12O6	180.0634
path:map01100	cpd:C00140	ecq	C8H15NO6	221.0899
path:map01100	cpd:C00140	ecr	C8H15NO6	221.0899
path:map01100	cpd:C00140	csh	C8H15NO6	221.0899
path:map01100	cpd:C00140	lpl	C8H15NO6	221.0899
path:map01100	cpd:C00140	lla	C8H15NO6	221.0899
path:map01100	cpd:C00141	csh	C5H8O3	116.0473
path:map01100	cpd:C00141	ecq	C5H8O3	116.0473
path:map01100	cpd:C00141	ecr	C5H8O3	116.0473
