go.ontology	go.id
Biological process	GO:1901605
Biological process	GO:1901606
Biological process	GO:1901607
Biological process	GO:1901608
Biological process	GO:1901609
Biological process	GO:1901610
Biological process	GO:1901613
Biological process	GO:1901614
Biological process	GO:1901615
Biological process	GO:1901616
Biological process	GO:1901617
Biological process	GO:1901620
Biological process	GO:1901621
Biological process	GO:1901622
Biological process	GO:1901623
Biological process	GO:1901624
Biological process	GO:1901625
Biological process	GO:1901626
Biological process	GO:1901627
Biological process	GO:1901628
Biological process	GO:1901629
Biological process	GO:1901630
Biological process	GO:1901631
Biological process	GO:1901632
Biological process	GO:1901633
Biological process	GO:1901634
Biological process	GO:1901639
Biological process	GO:1901642
Biological process	GO:1901645
Biological process	GO:1901646
Biological process	GO:1901647
Biological process	GO:1901648
Biological process	GO:1901649
Biological process	GO:1901650
Biological process	GO:1901651
Biological process	GO:1901652
Biological process	GO:1901653
Biological process	GO:1901654
Biological process	GO:1901655
Biological process	GO:1901656
Biological process	GO:1901657
Biological process	GO:1901658
Biological process	GO:1901659
Biological process	GO:1901660
Biological process	GO:1901661
Biological process	GO:1901662
Biological process	GO:1901663
Biological process	GO:1901664
Biological process	GO:1901665
Biological process	GO:1901666
Biological process	GO:1901667
Biological process	GO:1901668
Biological process	GO:1901670
Biological process	GO:1901671
Biological process	GO:1901672
Biological process	GO:1901673
Biological process	GO:1901674
Biological process	GO:1901675
Biological process	GO:1901676
Biological process	GO:1901678
Biological process	GO:1901679
Biological process	GO:1901684
Biological process	GO:1901685
Biological process	GO:1901686
Biological process	GO:1901687
Biological process	GO:1901688
Biological process	GO:1901689
Biological process	GO:1901690
Biological process	GO:1901692
Biological process	GO:1901693
Biological process	GO:1901694
Biological process	GO:1901695
Biological process	GO:1901696
Biological process	GO:1901697
Biological process	GO:1901698
Biological process	GO:1901699
Biological process	GO:1901700
Biological process	GO:1901701
Biological process	GO:1901703
Biological process	GO:1901704
Biological process	GO:1901705
Biological process	GO:1901706
Biological process	GO:1901708
Biological process	GO:1901709
Biological process	GO:1901710
Biological process	GO:1901711
Biological process	GO:1901712
Biological process	GO:1901713
Biological process	GO:1901714
Biological process	GO:1901715
Biological process	GO:1901716
Biological process	GO:1901717
Biological process	GO:1901718
Biological process	GO:1901719
Biological process	GO:1901720
Biological process	GO:1901721
Biological process	GO:1901722
Biological process	GO:1901723
Biological process	GO:1901724
Biological process	GO:1901725
Biological process	GO:1901726
Biological process	GO:1901727
Biological process	GO:1901728
Biological process	GO:1901729
Biological process	GO:1901730
Biological process	GO:1901731
Biological process	GO:1901732
Biological process	GO:1901733
Biological process	GO:1901734
Biological process	GO:1901735
Biological process	GO:1901736
Biological process	GO:1901737
Biological process	GO:1901738
Biological process	GO:1901739
Biological process	GO:1901740
Biological process	GO:1901741
Biological process	GO:1901742
Biological process	GO:1901743
Biological process	GO:1901744
Biological process	GO:1901745
Biological process	GO:1901746
Biological process	GO:1901747
Biological process	GO:1901748
Biological process	GO:1901749
Biological process	GO:1901750
Biological process	GO:1901751
Biological process	GO:1901752
Biological process	GO:1901753
Biological process	GO:1901754
Biological process	GO:1901755
Biological process	GO:1901756
Biological process	GO:1901757
Biological process	GO:1901758
Biological process	GO:1901759
Biological process	GO:1901760
Biological process	GO:1901761
Biological process	GO:1901762
Biological process	GO:1901763
Biological process	GO:1901764
Biological process	GO:1901765
Biological process	GO:1901766
Biological process	GO:1901767
Biological process	GO:1901768
Biological process	GO:1901769
Biological process	GO:1901770
Biological process	GO:1901771
Biological process	GO:1901772
Biological process	GO:1901773
Biological process	GO:1901774
Biological process	GO:1901775
Biological process	GO:1901776
Biological process	GO:1901777
Biological process	GO:1901778
Biological process	GO:1901779
Biological process	GO:1901780
Biological process	GO:1901781
Biological process	GO:1901782
Biological process	GO:1901783
Biological process	GO:1901784
Biological process	GO:1901785
Biological process	GO:1901786
Biological process	GO:1901787
Biological process	GO:1901788
Biological process	GO:1901789
Biological process	GO:1901790
Biological process	GO:1901791
Biological process	GO:1901792
Biological process	GO:1901793
Biological process	GO:1901794
Biological process	GO:1901795
Biological process	GO:1901796
Biological process	GO:1901797
Biological process	GO:1901798
Biological process	GO:1901799
Biological process	GO:1901800
Biological process	GO:1901801
Biological process	GO:1901802
Biological process	GO:1901803
Biological process	GO:1901804
Biological process	GO:1901805
Biological process	GO:1901806
Biological process	GO:1901807
Biological process	GO:1901808
Biological process	GO:1901809
Biological process	GO:1901810
Biological process	GO:1901811
Biological process	GO:1901812
Biological process	GO:1901813
Biological process	GO:1901814
Biological process	GO:1901815
Biological process	GO:1901816
Biological process	GO:1901817
Biological process	GO:1901818
Biological process	GO:1901819
Biological process	GO:1901820
Biological process	GO:1901821
Biological process	GO:1901822
Biological process	GO:1901823
Biological process	GO:1901824
Biological process	GO:1901825
Biological process	GO:1901826
Biological process	GO:1901827
Biological process	GO:1901828
Biological process	GO:1901829
Biological process	GO:1901830
Biological process	GO:1901831
Biological process	GO:1901832
Biological process	GO:1901833
Biological process	GO:1901834
Biological process	GO:1901835
Biological process	GO:1901836
Biological process	GO:1901837
Biological process	GO:1901838
Biological process	GO:1901839
Biological process	GO:1901840
Biological process	GO:1901841
Biological process	GO:1901842
Biological process	GO:1901843
Biological process	GO:1901844
Biological process	GO:1901845
Biological process	GO:1901846
Biological process	GO:1901847
Biological process	GO:1901848
Biological process	GO:1901849
Biological process	GO:1901850
Biological process	GO:1901851
Biological process	GO:1901852
Biological process	GO:1901853
Biological process	GO:1901854
Biological process	GO:1901855
Biological process	GO:1901856
Biological process	GO:1901857
Biological process	GO:1901858
Biological process	GO:1901859
Biological process	GO:1901860
Biological process	GO:1901861
Biological process	GO:1901862
Biological process	GO:1901863
Biological process	GO:1901864
Biological process	GO:1901865
Biological process	GO:1901866
Biological process	GO:1901867
Biological process	GO:1901868
Biological process	GO:1901869
Biological process	GO:1901870
Biological process	GO:1901871
Biological process	GO:1901872
Biological process	GO:1901873
Biological process	GO:1901874
Biological process	GO:1901875
Biological process	GO:1901876
Biological process	GO:1901877
Biological process	GO:1901878
Biological process	GO:1901879
Biological process	GO:1901880
Biological process	GO:1901881
Biological process	GO:1901882
Biological process	GO:1901883
Biological process	GO:1901884
Biological process	GO:1901885
Biological process	GO:1901886
Biological process	GO:1901887
Biological process	GO:1901888
Biological process	GO:1901889
Biological process	GO:1901890
Biological process	GO:1901891
Biological process	GO:1901892
Biological process	GO:1901893
Biological process	GO:1901894
Biological process	GO:1901895
Biological process	GO:1901896
Biological process	GO:1901897
Biological process	GO:1901898
Biological process	GO:1901899
Biological process	GO:1901900
Biological process	GO:1901901
Biological process	GO:1901902
Biological process	GO:1901903
Biological process	GO:1901904
Biological process	GO:1901905
Biological process	GO:1901906
Biological process	GO:1901907
Biological process	GO:1901908
Biological process	GO:1901909
Biological process	GO:1901910
Biological process	GO:1901911
Biological process	GO:1901913
Biological process	GO:1901914
Biological process	GO:1901915
Biological process	GO:1901917
Biological process	GO:1901918
Biological process	GO:1901919
Biological process	GO:1901920
Biological process	GO:1901921
Biological process	GO:1901922
Biological process	GO:1901923
Biological process	GO:1901924
Biological process	GO:1901925
Biological process	GO:1901926
Biological process	GO:1901927
Biological process	GO:1901928
Biological process	GO:1901929
Biological process	GO:1901930
Biological process	GO:1901931
Biological process	GO:1901932
Biological process	GO:1901933
Biological process	GO:1901934
Biological process	GO:1901935
Biological process	GO:1901936
Biological process	GO:1901937
Biological process	GO:1901938
Biological process	GO:1901939
Biological process	GO:1901940
Biological process	GO:1901941
Biological process	GO:1901942
Biological process	GO:1901943
Biological process	GO:1901944
Biological process	GO:1901945
Biological process	GO:1901946
Biological process	GO:1901947
Biological process	GO:1901948
Biological process	GO:1901949
Biological process	GO:1901950
Biological process	GO:1901951
Biological process	GO:1901952
Biological process	GO:1901953
Biological process	GO:1901954
Biological process	GO:1901955
Biological process	GO:1901956
Biological process	GO:1901957
Biological process	GO:1901958
Biological process	GO:1901959
Biological process	GO:1901960
Biological process	GO:1901961
Biological process	GO:1901962
