"Ion_index","Ion_mz","Min_detected_charge","Max_detected_charge","TIC_correlation","Median_ion_intensity","Mean_ion_intensity","CV_ion_intensity","Fraction_ion_detected","First_metabolite_name_HMDB","First_HMDB_ID","First_KEGG_ID","First_pubchem_ID","Number_of_annotations","Ion_is_isotopologue","Applied_drift_correction_method","Fraction_detected_in_all_replicates","Median_interreplicate_CV"
8150,763.397062958914,0,0,-1,12561.6471339902,519376.390462897,5.86500074930679,0,"Fumonisin A1","HMDB0034713","","",1,0,"data inadequate for drift correction",0,0
8151,763.47251326387,0,0,0.76147309307084,1,2690402.23503391,7.88534308499419,0.293255131964809,"","","","",0,0,"data inadequate for drift correction",0,0
8152,763.533471534281,0,0,-1,1,296340.808230892,5.01322002117047,0.293255131964809,"","","","",0,0,"data inadequate for drift correction",0,0
8153,763.66449902007,0,0,0.75488677477235,1,665409.378809428,5.78203539421609,0,"","","","",0,0,"data inadequate for drift correction",0,0
8154,763.706155051722,-2,-2,0.796193368421728,1,167821.771354666,1.75289866828011,0,"","","","",0,1,"data inadequate for drift correction",0,0
8155,763.764142491608,0,0,-1,1,1055495.81156277,2.17542296309569,0,"","","","",0,0,"data inadequate for drift correction",0,0
8156,763.846698188786,0,0,-1,1,3748816.19164916,6.42110977356056,0.293255131964809,"","","","",0,0,"data inadequate for drift correction",0,0
8157,763.970709448937,0,0,-1,1,369441.427328619,2.63376202333974,54.5454545454545,"","","","",0,0,"data inadequate for drift correction",17.3076923076923,0
8158,764.026820282273,0,0,-1,99801.7923486067,99388.9960651323,0.535897896716412,81.8181818181818,"","","","",0,0,"data inadequate for drift correction",43.4615384615385,0
8159,764.077710992537,0,0,-1,1,59887.0727073656,5.43985136706122,42.5219941348974,"","","","",0,0,"data inadequate for drift correction",10.3846153846154,0
8160,764.127896563282,0,0,-1,1,154548.877253745,5.20817127676627,40.1759530791789,"","","","",0,0,"data inadequate for drift correction",6.15384615384615,0
8161,764.169953025582,0,0,-1,1,499767.909249262,4.03722451711718,0,"","","","",0,0,"data inadequate for drift correction",0,0
8162,764.220397947216,0,0,0.725720140214606,1,7101064.38238868,8.0826663196063,0,"","","","",0,0,"data inadequate for drift correction",0,0
8163,764.274263044611,-1,-1,0.778978599274205,1,2496429.53983452,9.43293271534509,0,"","","","",0,1,"data inadequate for drift correction",0,0
8164,764.348747470029,0,0,-1,1,378120.6004914,1.45297965740313,0,"","","","",0,0,"data inadequate for drift correction",0,0
8165,764.410998900423,0,0,-1,1,117797.902519967,1.23719430148991,0.293255131964809,"","","","",0,0,"data inadequate for drift correction",0,0
8166,764.542735597266,0,0,-1,1,1251646.29077482,4.60349900668973,0,"","","","",0,0,"data inadequate for drift correction",0,0
8167,764.614518429627,0,0,0.735422962044293,1,822948.534952,3.77699326870741,0,"","","","",0,0,"data inadequate for drift correction",0,0
8168,764.656637385143,0,0,0.7883160091756,1,509437.735050731,0.725832963846632,0,"","","","",0,0,"data inadequate for drift correction",0,0
8169,764.73194472614,0,0,0.79732352329723,1,69221.9163572511,1.85003112366417,0,"","","","",0,0,"data inadequate for drift correction",0,0
8170,764.771407345164,-1,-1,0.771734051761129,1,40144002.5843868,12.5005284802314,40.7624633431085,"","","","",0,1,"data inadequate for drift correction",7.69230769230769,0
8171,764.908703841664,-2,-2,0.75392218299574,3570316.17221164,3432887.52683804,0.465579731591299,78.5923753665689,"","","","",0,1,"data inadequate for drift correction",45.3846153846154,0.000324669900064007
8172,764.955906807204,0,0,-1,105405.77026434,634454.808623047,3.47637728671502,92.0821114369501,"","","","",0,0,"data inadequate for drift correction",63.8461538461538,0.117942224948368
8173,765.020826418276,0,0,-1,131556.171648651,126647.545209661,0.522167231982325,93.2551319648094,"","","","",0,0,"data inadequate for drift correction",55.7692307692308,0.0855807944419795
8174,765.062712933455,0,0,-1,86962.7264362316,92318.4680352529,0.60500302922775,0.586510263929619,"","","","",0,0,"data inadequate for drift correction",0,0
8175,765.119542004736,0,0,-1,148521.286037471,162711.462022,0.501552771450692,98.8269794721408,"","","","",0,0,"data inadequate for drift correction",85.7692307692308,0.191868457177221
8176,765.190059655499,0,0,-1,1,136249.63888539,0.748879574177629,0,"","","","",0,0,"data inadequate for drift correction",0,0
8177,765.268020198258,0,0,-1,23163.3218217742,2096450.36786953,3.36805298614779,66.2756598240469,"","","","",0,0,"data inadequate for drift correction",29.6153846153846,0
8178,765.334501727265,0,0,-1,1,169423.021925582,2.06273771651514,49.5601173020528,"","","","",0,0,"data inadequate for drift correction",11.5384615384615,0
8179,765.410588649052,-2,-2,0.785600089233541,3565446.12793354,3145563.20916951,0.408722783090941,73.900293255132,"","","","",0,1,"data inadequate for drift correction",56.1538461538462,0.0171822310789761
8180,765.472319261892,0,0,-1,1,320435.262870095,8.15281805484064,0,"","","","",0,0,"data inadequate for drift correction",0,0
8181,765.528577536928,0,0,0.555768201022434,1,41285.6563125162,1.04158027667481,0,"","","","",0,0,"data inadequate for drift correction",0,0
8182,765.561999608768,-2,-2,0.587071401096207,1,161563.97629255,0.655685385682829,0,"","","","",0,1,"data inadequate for drift correction",0,0
8183,765.604571922477,0,0,0.754314296842627,1,2845362.11536551,0.900554572254374,0.293255131964809,"","","","",0,0,"data inadequate for drift correction",0,0
8184,765.646263663457,0,0,0.70068324585096,1,1491829.12903927,4.39317796491664,17.3020527859238,"","","","",0,0,"data inadequate for drift correction",1.15384615384615,0
8185,765.675004610349,0,0,0.694625135063397,1,158518.569677079,1.05960967005266,0,"","","","",0,0,"data inadequate for drift correction",0,0
8186,765.714974051481,0,0,0.715011821414561,1,141086.553963012,1.78123427013399,32.5513196480938,"","","","",0,0,"data inadequate for drift correction",5,0
8187,765.772801893685,-1,-1,0.764686557643962,1,280563.756254634,3.82379672865189,0,"","","","",0,1,"data inadequate for drift correction",0,0
8188,765.818135950904,0,0,0.695778785260388,1,1090645.58944123,5.11938793538131,0,"","","","",0,0,"data inadequate for drift correction",0,0
8189,765.861581388879,0,0,0.649486957338301,1,1459015.9738249,5.5915676213807,0,"","","","",0,0,"data inadequate for drift correction",0,0
8190,765.911778717694,-2,-2,0.737665503468964,76458.4508848137,1099617.71658244,0.50314351946091,0,"","","","",0,1,"data inadequate for drift correction",0,0
8191,765.973971922813,0,0,-1,1,120880.470231076,1.00511512886252,0,"","","","",0,0,"data inadequate for drift correction",0,0
8192,766.015357462773,0,0,-1,1,218667.091334259,6.12054797049548,0,"","","","",0,0,"data inadequate for drift correction",0,0
8193,766.063201563498,-2,-2,-1,1,58658.8587309553,2.33621198164986,0,"","","","",0,1,"data inadequate for drift correction",0,0
8194,766.114511413655,0,-1,-1,136821.815177113,324636.567014524,9.1370903479049,86.5102639296188,"Coenzyme A","HMDB0001423","cpd:C00010","6816",1,0,"data inadequate for drift correction",51.9230769230769,0.0559308961223858
8195,766.182951534799,0,0,0.772069899418503,1,31954.4945589215,2.25595908397221,0,"","","","",0,0,"data inadequate for drift correction",0,0
8196,766.216605012369,0,0,0.836209085203056,1,55553.9662293627,1.29053097919554,0,"","","","",0,0,"data inadequate for drift correction",0,0
8197,766.280381651308,0,0,-1,1,1117622.84569848,4.98325093082439,0,"","","","",0,0,"data inadequate for drift correction",0,0
8198,766.358684693505,0,0,0.742347298873911,1,236580.724289945,4.74468629625473,0,"","","","",0,0,"data inadequate for drift correction",0,0
8199,766.413008658467,-2,-2,0.789740134549955,1,428614.822005501,1.27359519108629,0,"","","","",0,1,"data inadequate for drift correction",0,0
8200,766.457608520741,0,0,0.753589233475101,1,86385.8221465723,3.02785597279115,0.293255131964809,"","","","",0,0,"data inadequate for drift correction",0,0
8201,766.490365884007,0,0,0.762879386363818,1,302704.914845011,7.0711664440234,0,"","","","",0,0,"data inadequate for drift correction",0,0
8202,766.524163182479,0,0,0.86031786703196,1,6562909.99296584,8.67475842363893,0,"","","","",0,0,"data inadequate for drift correction",0,0
8203,766.558235575344,0,0,0.790490641847662,1,383381.953905145,3.9452008055674,0,"","","","",0,0,"data inadequate for drift correction",0,0
8204,766.602142342085,0,0,0.76684066040944,1,1945657.23987554,1.67213209916776,0,"","","","",0,0,"data inadequate for drift correction",0,0
8205,766.672127872328,0,0,0.806191395093031,1,1771747.41341073,9.65494010657646,0,"","","","",0,0,"data inadequate for drift correction",0,0
8206,766.721570040388,0,0,-1,1,6536473.50665403,6.4784104560943,48.6803519061584,"","","","",0,0,"data inadequate for drift correction",10,0
8207,766.774667040297,0,0,0.8117898937635,1,652370.643153342,5.23454450438908,0,"","","","",0,0,"data inadequate for drift correction",0,0
8208,766.817215307673,0,0,0.837716232063878,1,389256.872214549,3.27853805813091,0,"","","","",0,0,"data inadequate for drift correction",0,0
8209,766.855865833655,0,0,0.751596684552239,1,1309869.08404789,4.9677991808477,0,"","","","",0,0,"data inadequate for drift correction",0,0
8210,766.912584447034,0,0,-1,1,86425.0903736647,0.558418443456257,0.293255131964809,"","","","",0,0,"data inadequate for drift correction",0,0
8211,766.96678257827,0,0,-1,101495.659964394,113051.063004946,0.609986261619522,91.2023460410557,"","","","",0,0,"data inadequate for drift correction",57.6923076923077,0.114647969285489
8212,767.011928949628,0,0,-1,93528.6364431517,97996.8332504805,0.584547273940001,92.9618768328446,"","","","",0,0,"data inadequate for drift correction",60,0.124797911019786
8213,767.051858650291,0,0,-1,63335.6910392633,69893.0833620691,0.76664290644152,85.6304985337243,"","","","",0,0,"data inadequate for drift correction",42.3076923076923,0.00252423684856367
8214,767.111192024478,0,0,-1,173574.341625866,189166.217760311,0.521517843597896,99.4134897360704,"Coenzyme A","HMDB0001423","cpd:C00010","6816",1,0,"data inadequate for drift correction",91.1538461538461,0.171504718272294
8215,767.19070237734,0,0,-1,1,97560.8078676285,1.00372247402115,0.293255131964809,"","","","",0,0,"data inadequate for drift correction",0,0
8216,767.258499489134,0,0,-1,1,1008697.87508435,2.4321859378788,0.293255131964809,"","","","",0,0,"data inadequate for drift correction",0,0
8217,767.31545179313,0,0,0.768466961678919,1,52634.2685534413,1.09903627873922,0,"","","","",0,0,"data inadequate for drift correction",0,0
8218,767.390476004334,0,0,-1,1,482244.420272569,7.1354262355273,0,"","","","",0,0,"data inadequate for drift correction",0,0
8219,767.461645114396,0,0,-1,15140.1415190047,2489864.20496442,13.3201938357258,0,"","","","",0,0,"data inadequate for drift correction",0,0
8220,767.516174409701,0,0,0.767297348021454,1,534436.361738849,9.13546788109868,0,"","","","",0,0,"data inadequate for drift correction",0,0
8221,767.5996735742,-1,-1,0.732304311413109,1,499431.827349313,1.39295508707051,26.3929618768328,"","","","",0,1,"data inadequate for drift correction",3.84615384615385,0
8222,767.695451878061,0,0,-1,1,1147354.84147117,5.00251690839168,0,"","","","",0,0,"data inadequate for drift correction",0,0
8223,767.743041878048,0,0,0.780856055447443,1,544401.859987339,7.65755709932851,0,"","","","",0,0,"data inadequate for drift correction",0,0
8224,767.77267903002,0,0,0.802029668938872,1,4396283.72199765,7.74130840306545,0,"","","","",0,0,"data inadequate for drift correction",0,0
8225,767.8448924713,0,0,-1,191020.738060088,298899.893662278,1.36643398549951,0,"","","","",0,0,"data inadequate for drift correction",0,0
8226,767.903359822952,0,0,-1,84492.9853121407,187606.398367125,1.05653058997107,73.900293255132,"","","","",0,0,"data inadequate for drift correction",34.6153846153846,0
8227,767.963071022944,0,0,-1,61907.0214761278,407784.520919322,7.86085031818201,78.0058651026393,"","","","",0,0,"data inadequate for drift correction",37.6923076923077,0
8228,768.021543887609,0,0,-1,9374.47521702671,158012.038446506,2.75689867069529,0.293255131964809,"","","","",0,0,"data inadequate for drift correction",0,0
8229,768.121841078237,0,0,-1,112590.240443223,202026.836387035,4.27002266202302,91.2023460410557,"Coenzyme A","HMDB0001423","cpd:C00010","6816",1,0,"data inadequate for drift correction",68.8461538461538,0.183294490812181
8230,768.190049937713,0,0,-1,1,691855.073862329,10.5597661215898,0,"","","","",0,0,"data inadequate for drift correction",0,0
8231,768.256322999822,0,0,-1,1,790804.985399629,4.76193889252106,0,"","","","",0,0,"data inadequate for drift correction",0,0
8232,768.348915236114,0,0,-1,1,239328.118202243,2.2078678818857,0,"","","","",0,0,"data inadequate for drift correction",0,0
8233,768.414102146369,0,0,-1,108152.013222903,202031.24247451,1.03152652919011,0,"","","","",0,0,"data inadequate for drift correction",0,0
8234,768.469212383207,0,0,0.796045559607,1,39218.7026804245,0.936924918469085,0,"","","","",0,0,"data inadequate for drift correction",0,0
8235,768.57521736465,0,0,0.775409545182755,1,2097691.48936481,8.77172664319662,0,"","","","",0,0,"data inadequate for drift correction",0,0
8236,768.602745656092,-1,-1,0.808198060867648,1,402299.306478506,5.86492254523776,0,"","","","",0,1,"data inadequate for drift correction",0,0
8237,768.649181274919,-2,-2,0.752070731764094,1,6420220.39879555,0.525699473811972,0,"","","","",0,1,"data inadequate for drift correction",0,0
8238,768.689992008451,0,0,0.67416441112528,1,30809792.7870853,1.02912519107981,0,"","","","",0,0,"data inadequate for drift correction",0,0
8239,768.761143088391,0,0,0.711533095417414,1,123164.901096232,2.35563530761391,0,"","","","",0,0,"data inadequate for drift correction",0,0
8240,768.816710138086,0,0,-1,1,1002952.98713417,5.22789236731149,0,"","","","",0,0,"data inadequate for drift correction",0,0
8241,768.872277999523,0,0,0.792548773559149,1,366002.628159758,0.557314383086665,0,"","","","",0,0,"data inadequate for drift correction",0,0
8242,768.951677721717,0,0,-1,156430.434002548,805693.87747663,3.42673664717923,96.7741935483871,"","","","",0,0,"data inadequate for drift correction",65.7692307692308,0.138165183401205
8243,769.018155372706,0,0,-1,139002.273239326,149794.568749349,0.672815784948907,94.4281524926686,"","","","",0,0,"data inadequate for drift correction",73.8461538461539,0.143561841033159
8244,769.065295446641,0,0,-1,35467.7655502603,56669.946106919,0.558760316485102,73.6070381231672,"","","","",0,0,"data inadequate for drift correction",26.9230769230769,0
8245,769.108695196766,0,0,0.801620231392372,61268.0899609995,66398.8702063842,0.568805879875724,80.058651026393,"","","","",0,0,"data inadequate for drift correction",31.5384615384615,0
8246,769.149923486343,-2,-2,0.737622030289899,1,171394.803059242,0.54138009893511,0,"","","","",0,1,"data inadequate for drift correction",0,0
8247,769.200637647504,0,0,0.763715910105324,1,351926.838353914,0.63370949765363,0,"","","","",0,0,"data inadequate for drift correction",0,0
8248,769.255777942399,0,0,-1,1,8260009.43578309,7.86715366891886,0,"Leonoside A","HMDB0040342","","",1,0,"data inadequate for drift correction",0,0
8249,769.355446506153,-3,-3,-1,1,332614.192947338,7.33094523789421,0,"","","","",0,1,"data inadequate for drift correction",0,0
8250,769.414548839495,0,0,-1,130363.797491262,394719.970147294,2.95950825113811,0,"","","","",0,0,"data inadequate for drift correction",0,0
8251,769.46124621445,0,0,-1,1,89720.547899096,3.4120040171991,66.5689149560117,"","","","",0,0,"data inadequate for drift correction",25,0
8252,769.538469361025,0,0,0.775545195414056,1,196479.673396633,2.2232336069698,0,"","","","",0,0,"data inadequate for drift correction",0,0
8253,769.596410780923,0,0,-1,1,144328.693124087,2.80996970326154,0,"","","","",0,0,"data inadequate for drift correction",0,0
