Well	OD578	Hour	Plate	BugsGrow	Annotation	species.code	Concentration	Replicate	Condition
F9	0.729	33	Plate11_Er1	Er	20	Ctrl	20	3	fresh
F10	0.145	0	Plate11_Er1	Er	50	Ctrl	50	1	fresh
F10	0.129	1	Plate11_Er1	Er	50	Ctrl	50	1	fresh
F10	0.588	18	Plate11_Er1	Er	50	Ctrl	50	3	fresh
F10	0.607	19	Plate11_Er1	Er	50	Ctrl	50	2	fresh
F10	0.601	20	Plate11_Er1	Er	50	Ctrl	50	1	fresh
F10	0.595	21	Plate11_Er1	Er	50	Ctrl	50	1	fresh
F10	0.59	22	Plate11_Er1	Er	50	Ctrl	50	1	fresh
F10	0.589	23	Plate11_Er1	Er	50	Ctrl	50	1	fresh
F10	0.586	24	Plate11_Er1	Er	50	Ctrl	50	1	fresh
F10	0.581	25	Plate11_Er1	Er	50	Ctrl	50	1	fresh
F10	0.58	26	Plate11_Er1	Er	50	Ctrl	50	1	fresh
F10	0.58	27	Plate11_Er1	Er	50	Ctrl	50	1	fresh
F10	0.579	28	Plate11_Er1	Er	50	Ctrl	50	1	fresh
F10	0.578	29	Plate11_Er1	Er	50	Ctrl	50	1	fresh
F10	0.576	30	Plate11_Er1	Er	50	Ctrl	50	1	fresh
F10	0.575	31	Plate11_Er1	Er	50	Ctrl	50	1	fresh
F10	0.575	32	Plate11_Er1	Er	50	Ctrl	50	1	fresh
F10	0.573	33	Plate11_Er1	Er	50	Ctrl	50	1	fresh
F11	0.147	0	Plate11_Er1	Er	50	Ctrl	50	4	fresh
F11	0.132	1	Plate11_Er1	Er	50	Ctrl	50	3	fresh
F11	0.59	18	Plate11_Er1	Er	50	Ctrl	50	6	fresh
F11	0.607	19	Plate11_Er1	Er	50	Ctrl	50	4	fresh
F11	0.603	20	Plate11_Er1	Er	50	Ctrl	50	2	fresh
F11	0.603	21	Plate11_Er1	Er	50	Ctrl	50	2	fresh
F11	0.6	22	Plate11_Er1	Er	50	Ctrl	50	2	fresh
F11	0.598	23	Plate11_Er1	Er	50	Ctrl	50	2	fresh
F11	0.593	24	Plate11_Er1	Er	50	Ctrl	50	2	fresh
F11	0.591	25	Plate11_Er1	Er	50	Ctrl	50	2	fresh
F11	0.588	26	Plate11_Er1	Er	50	Ctrl	50	2	fresh
F11	0.587	27	Plate11_Er1	Er	50	Ctrl	50	2	fresh
F11	0.586	28	Plate11_Er1	Er	50	Ctrl	50	2	fresh
F11	0.585	29	Plate11_Er1	Er	50	Ctrl	50	2	fresh
F11	0.584	30	Plate11_Er1	Er	50	Ctrl	50	2	fresh
F11	0.584	31	Plate11_Er1	Er	50	Ctrl	50	2	fresh
F11	0.584	32	Plate11_Er1	Er	50	Ctrl	50	2	fresh
F11	0.584	33	Plate11_Er1	Er	50	Ctrl	50	2	fresh
F12	0.125	0	Plate11_Er1	Er	50	Ctrl	50	7	fresh
F12	0.124	1	Plate11_Er1	Er	50	Ctrl	50	5	fresh
F12	0.59	18	Plate11_Er1	Er	50	Ctrl	50	9	fresh
F12	0.605	19	Plate11_Er1	Er	50	Ctrl	50	6	fresh
F12	0.607	20	Plate11_Er1	Er	50	Ctrl	50	3	fresh
F12	0.604	21	Plate11_Er1	Er	50	Ctrl	50	3	fresh
F12	0.601	22	Plate11_Er1	Er	50	Ctrl	50	3	fresh
F12	0.601	23	Plate11_Er1	Er	50	Ctrl	50	3	fresh
F12	0.596	24	Plate11_Er1	Er	50	Ctrl	50	3	fresh
F12	0.596	25	Plate11_Er1	Er	50	Ctrl	50	3	fresh
F12	0.594	26	Plate11_Er1	Er	50	Ctrl	50	3	fresh
F12	0.591	27	Plate11_Er1	Er	50	Ctrl	50	3	fresh
F12	0.589	28	Plate11_Er1	Er	50	Ctrl	50	3	fresh
F12	0.589	29	Plate11_Er1	Er	50	Ctrl	50	3	fresh
F12	0.587	30	Plate11_Er1	Er	50	Ctrl	50	3	fresh
F12	0.587	31	Plate11_Er1	Er	50	Ctrl	50	3	fresh
F12	0.588	32	Plate11_Er1	Er	50	Ctrl	50	3	fresh
F12	0.587	33	Plate11_Er1	Er	50	Ctrl	50	3	fresh
F1	0.111	0	Plate6_Lg3	Lg	0	Ctrl	0	1	fresh
F1	0.113	1	Plate6_Lg3	Lg	0	Ctrl	0	1	fresh
F1	0.111	2	Plate6_Lg3	Lg	0	Ctrl	0	1	fresh
F1	1.735	18	Plate6_Lg3	Lg	0	Ctrl	0	2	fresh
F1	1.729	19	Plate6_Lg3	Lg	0	Ctrl	0	2	fresh
F1	1.725	20	Plate6_Lg3	Lg	0	Ctrl	0	2	fresh
F1	1.713	21	Plate6_Lg3	Lg	0	Ctrl	0	1	fresh
F1	1.71	22	Plate6_Lg3	Lg	0	Ctrl	0	1	fresh
F1	1.704	23	Plate6_Lg3	Lg	0	Ctrl	0	1	fresh
F1	1.692	24	Plate6_Lg3	Lg	0	Ctrl	0	1	fresh
F1	1.682	25	Plate6_Lg3	Lg	0	Ctrl	0	1	fresh
F1	1.67	26	Plate6_Lg3	Lg	0	Ctrl	0	1	fresh
F1	1.657	27	Plate6_Lg3	Lg	0	Ctrl	0	1	fresh
F1	1.642	28	Plate6_Lg3	Lg	0	Ctrl	0	1	fresh
F1	1.626	29	Plate6_Lg3	Lg	0	Ctrl	0	1	fresh
F1	1.608	30	Plate6_Lg3	Lg	0	Ctrl	0	1	fresh
F1	1.59	31	Plate6_Lg3	Lg	0	Ctrl	0	1	fresh
F1	1.571	32	Plate6_Lg3	Lg	0	Ctrl	0	1	fresh
F1	1.552	33	Plate6_Lg3	Lg	0	Ctrl	0	1	fresh
F2	0.111	0	Plate6_Lg3	Lg	0	Ctrl	0	3	fresh
F2	0.112	1	Plate6_Lg3	Lg	0	Ctrl	0	3	fresh
F2	0.11	2	Plate6_Lg3	Lg	0	Ctrl	0	3	fresh
F2	1.74	18	Plate6_Lg3	Lg	0	Ctrl	0	4	fresh
F2	1.728	19	Plate6_Lg3	Lg	0	Ctrl	0	4	fresh
F2	1.723	20	Plate6_Lg3	Lg	0	Ctrl	0	4	fresh
F2	1.713	21	Plate6_Lg3	Lg	0	Ctrl	0	2	fresh
F2	1.712	22	Plate6_Lg3	Lg	0	Ctrl	0	2	fresh
F2	1.707	23	Plate6_Lg3	Lg	0	Ctrl	0	2	fresh
F2	1.698	24	Plate6_Lg3	Lg	0	Ctrl	0	2	fresh
F2	1.69	25	Plate6_Lg3	Lg	0	Ctrl	0	2	fresh
F2	1.679	26	Plate6_Lg3	Lg	0	Ctrl	0	2	fresh
F2	1.668	27	Plate6_Lg3	Lg	0	Ctrl	0	2	fresh
F2	1.657	28	Plate6_Lg3	Lg	0	Ctrl	0	2	fresh
F2	1.643	29	Plate6_Lg3	Lg	0	Ctrl	0	2	fresh
F2	1.629	30	Plate6_Lg3	Lg	0	Ctrl	0	2	fresh
F2	1.614	31	Plate6_Lg3	Lg	0	Ctrl	0	2	fresh
F2	1.598	32	Plate6_Lg3	Lg	0	Ctrl	0	2	fresh
F2	1.58	33	Plate6_Lg3	Lg	0	Ctrl	0	2	fresh
F3	0.116	0	Plate6_Lg3	Lg	0	Ctrl	0	5	fresh
F3	0.113	1	Plate6_Lg3	Lg	0	Ctrl	0	5	fresh
F3	0.116	2	Plate6_Lg3	Lg	0	Ctrl	0	5	fresh
F3	1.745	18	Plate6_Lg3	Lg	0	Ctrl	0	6	fresh
F3	1.734	19	Plate6_Lg3	Lg	0	Ctrl	0	6	fresh
F3	1.729	20	Plate6_Lg3	Lg	0	Ctrl	0	6	fresh
F3	1.718	21	Plate6_Lg3	Lg	0	Ctrl	0	3	fresh
F3	1.717	22	Plate6_Lg3	Lg	0	Ctrl	0	3	fresh
F3	1.713	23	Plate6_Lg3	Lg	0	Ctrl	0	3	fresh
F3	1.705	24	Plate6_Lg3	Lg	0	Ctrl	0	3	fresh
F3	1.698	25	Plate6_Lg3	Lg	0	Ctrl	0	3	fresh
F3	1.687	26	Plate6_Lg3	Lg	0	Ctrl	0	3	fresh
F3	1.678	27	Plate6_Lg3	Lg	0	Ctrl	0	3	fresh
F3	1.667	28	Plate6_Lg3	Lg	0	Ctrl	0	3	fresh
F3	1.656	29	Plate6_Lg3	Lg	0	Ctrl	0	3	fresh
F3	1.643	30	Plate6_Lg3	Lg	0	Ctrl	0	3	fresh
F3	1.63	31	Plate6_Lg3	Lg	0	Ctrl	0	3	fresh
F3	1.616	32	Plate6_Lg3	Lg	0	Ctrl	0	3	fresh
F3	1.601	33	Plate6_Lg3	Lg	0	Ctrl	0	3	fresh
F4	0.112	0	Plate6_Lg3	Lg	10	Ctrl	10	1	fresh
F4	0.109	1	Plate6_Lg3	Lg	10	Ctrl	10	1	fresh
F4	0.111	2	Plate6_Lg3	Lg	10	Ctrl	10	1	fresh
F4	1.761	18	Plate6_Lg3	Lg	10	Ctrl	10	2	fresh
F4	1.749	19	Plate6_Lg3	Lg	10	Ctrl	10	2	fresh
F4	1.745	20	Plate6_Lg3	Lg	10	Ctrl	10	2	fresh
F4	1.735	21	Plate6_Lg3	Lg	10	Ctrl	10	1	fresh
F4	1.736	22	Plate6_Lg3	Lg	10	Ctrl	10	1	fresh
F4	1.732	23	Plate6_Lg3	Lg	10	Ctrl	10	1	fresh
F4	1.724	24	Plate6_Lg3	Lg	10	Ctrl	10	1	fresh
F4	1.717	25	Plate6_Lg3	Lg	10	Ctrl	10	1	fresh
F4	1.71	26	Plate6_Lg3	Lg	10	Ctrl	10	1	fresh
F4	1.702	27	Plate6_Lg3	Lg	10	Ctrl	10	1	fresh
F4	1.692	28	Plate6_Lg3	Lg	10	Ctrl	10	1	fresh
F4	1.682	29	Plate6_Lg3	Lg	10	Ctrl	10	1	fresh
F4	1.671	30	Plate6_Lg3	Lg	10	Ctrl	10	1	fresh
F4	1.66	31	Plate6_Lg3	Lg	10	Ctrl	10	1	fresh
F4	1.646	32	Plate6_Lg3	Lg	10	Ctrl	10	1	fresh
F4	1.632	33	Plate6_Lg3	Lg	10	Ctrl	10	1	fresh
F5	0.112	0	Plate6_Lg3	Lg	10	Ctrl	10	3	fresh
F5	0.107	1	Plate6_Lg3	Lg	10	Ctrl	10	3	fresh
F5	0.109	2	Plate6_Lg3	Lg	10	Ctrl	10	3	fresh
F5	1.752	18	Plate6_Lg3	Lg	10	Ctrl	10	4	fresh
F5	1.741	19	Plate6_Lg3	Lg	10	Ctrl	10	4	fresh
F5	1.737	20	Plate6_Lg3	Lg	10	Ctrl	10	4	fresh
F5	1.727	21	Plate6_Lg3	Lg	10	Ctrl	10	2	fresh
F5	1.726	22	Plate6_Lg3	Lg	10	Ctrl	10	2	fresh
F5	1.724	23	Plate6_Lg3	Lg	10	Ctrl	10	2	fresh
F5	1.716	24	Plate6_Lg3	Lg	10	Ctrl	10	2	fresh
F5	1.709	25	Plate6_Lg3	Lg	10	Ctrl	10	2	fresh
F5	1.7	26	Plate6_Lg3	Lg	10	Ctrl	10	2	fresh
F5	1.693	27	Plate6_Lg3	Lg	10	Ctrl	10	2	fresh
F5	1.684	28	Plate6_Lg3	Lg	10	Ctrl	10	2	fresh
F5	1.673	29	Plate6_Lg3	Lg	10	Ctrl	10	2	fresh
F5	1.662	30	Plate6_Lg3	Lg	10	Ctrl	10	2	fresh
F5	1.65	31	Plate6_Lg3	Lg	10	Ctrl	10	2	fresh
F5	1.636	32	Plate6_Lg3	Lg	10	Ctrl	10	2	fresh
F5	1.621	33	Plate6_Lg3	Lg	10	Ctrl	10	2	fresh
F6	0.115	0	Plate6_Lg3	Lg	10	Ctrl	10	5	fresh
F6	0.116	1	Plate6_Lg3	Lg	10	Ctrl	10	5	fresh
F6	0.112	2	Plate6_Lg3	Lg	10	Ctrl	10	5	fresh
F6	1.756	18	Plate6_Lg3	Lg	10	Ctrl	10	6	fresh
F6	1.744	19	Plate6_Lg3	Lg	10	Ctrl	10	6	fresh
F6	1.739	20	Plate6_Lg3	Lg	10	Ctrl	10	6	fresh
F6	1.731	21	Plate6_Lg3	Lg	10	Ctrl	10	3	fresh
F6	1.728	22	Plate6_Lg3	Lg	10	Ctrl	10	3	fresh
F6	1.726	23	Plate6_Lg3	Lg	10	Ctrl	10	3	fresh
F6	1.719	24	Plate6_Lg3	Lg	10	Ctrl	10	3	fresh
F6	1.712	25	Plate6_Lg3	Lg	10	Ctrl	10	3	fresh
F6	1.704	26	Plate6_Lg3	Lg	10	Ctrl	10	3	fresh
F6	1.695	27	Plate6_Lg3	Lg	10	Ctrl	10	3	fresh
F6	1.685	28	Plate6_Lg3	Lg	10	Ctrl	10	3	fresh
F6	1.673	29	Plate6_Lg3	Lg	10	Ctrl	10	3	fresh
F6	1.66	30	Plate6_Lg3	Lg	10	Ctrl	10	3	fresh
F6	1.648	31	Plate6_Lg3	Lg	10	Ctrl	10	3	fresh
F6	1.632	32	Plate6_Lg3	Lg	10	Ctrl	10	3	fresh
F6	1.615	33	Plate6_Lg3	Lg	10	Ctrl	10	3	fresh
F7	0.121	0	Plate6_Lg3	Lg	20	Ctrl	20	1	fresh
F7	0.115	1	Plate6_Lg3	Lg	20	Ctrl	20	1	fresh
F7	0.111	2	Plate6_Lg3	Lg	20	Ctrl	20	1	fresh
F7	1.753	18	Plate6_Lg3	Lg	20	Ctrl	20	2	fresh
F7	1.742	19	Plate6_Lg3	Lg	20	Ctrl	20	2	fresh
F7	1.739	20	Plate6_Lg3	Lg	20	Ctrl	20	2	fresh
F7	1.731	21	Plate6_Lg3	Lg	20	Ctrl	20	1	fresh
F7	1.73	22	Plate6_Lg3	Lg	20	Ctrl	20	1	fresh
F7	1.726	23	Plate6_Lg3	Lg	20	Ctrl	20	1	fresh
F7	1.722	24	Plate6_Lg3	Lg	20	Ctrl	20	1	fresh
F7	1.716	25	Plate6_Lg3	Lg	20	Ctrl	20	1	fresh
F7	1.708	26	Plate6_Lg3	Lg	20	Ctrl	20	1	fresh
F7	1.701	27	Plate6_Lg3	Lg	20	Ctrl	20	1	fresh
F7	1.691	28	Plate6_Lg3	Lg	20	Ctrl	20	1	fresh
F7	1.682	29	Plate6_Lg3	Lg	20	Ctrl	20	1	fresh
F7	1.671	30	Plate6_Lg3	Lg	20	Ctrl	20	1	fresh
F7	1.657	31	Plate6_Lg3	Lg	20	Ctrl	20	1	fresh
F7	1.643	32	Plate6_Lg3	Lg	20	Ctrl	20	1	fresh
F7	1.627	33	Plate6_Lg3	Lg	20	Ctrl	20	1	fresh
F8	0.123	0	Plate6_Lg3	Lg	20	Ctrl	20	3	fresh
F8	0.12	1	Plate6_Lg3	Lg	20	Ctrl	20	3	fresh
F8	0.115	2	Plate6_Lg3	Lg	20	Ctrl	20	3	fresh
F8	1.775	18	Plate6_Lg3	Lg	20	Ctrl	20	4	fresh
F8	1.764	19	Plate6_Lg3	Lg	20	Ctrl	20	4	fresh
F8	1.759	20	Plate6_Lg3	Lg	20	Ctrl	20	4	fresh
F8	1.752	21	Plate6_Lg3	Lg	20	Ctrl	20	2	fresh
F8	1.751	22	Plate6_Lg3	Lg	20	Ctrl	20	2	fresh
F8	1.747	23	Plate6_Lg3	Lg	20	Ctrl	20	2	fresh
F8	1.742	24	Plate6_Lg3	Lg	20	Ctrl	20	2	fresh
F8	1.737	25	Plate6_Lg3	Lg	20	Ctrl	20	2	fresh
F8	1.731	26	Plate6_Lg3	Lg	20	Ctrl	20	2	fresh
F8	1.722	27	Plate6_Lg3	Lg	20	Ctrl	20	2	fresh
F8	1.713	28	Plate6_Lg3	Lg	20	Ctrl	20	2	fresh
F8	1.704	29	Plate6_Lg3	Lg	20	Ctrl	20	2	fresh
F8	1.692	30	Plate6_Lg3	Lg	20	Ctrl	20	2	fresh
F8	1.681	31	Plate6_Lg3	Lg	20	Ctrl	20	2	fresh
F8	1.666	32	Plate6_Lg3	Lg	20	Ctrl	20	2	fresh
F8	1.651	33	Plate6_Lg3	Lg	20	Ctrl	20	2	fresh
F9	0.118	0	Plate6_Lg3	Lg	20	Ctrl	20	5	fresh
F9	0.118	1	Plate6_Lg3	Lg	20	Ctrl	20	5	fresh
F9	0.114	2	Plate6_Lg3	Lg	20	Ctrl	20	5	fresh
F9	1.778	18	Plate6_Lg3	Lg	20	Ctrl	20	6	fresh
F9	1.767	19	Plate6_Lg3	Lg	20	Ctrl	20	6	fresh
F9	1.76	20	Plate6_Lg3	Lg	20	Ctrl	20	6	fresh
F9	1.755	21	Plate6_Lg3	Lg	20	Ctrl	20	3	fresh
F9	1.752	22	Plate6_Lg3	Lg	20	Ctrl	20	3	fresh
F9	1.748	23	Plate6_Lg3	Lg	20	Ctrl	20	3	fresh
F9	1.743	24	Plate6_Lg3	Lg	20	Ctrl	20	3	fresh
F9	1.739	25	Plate6_Lg3	Lg	20	Ctrl	20	3	fresh
F9	1.733	26	Plate6_Lg3	Lg	20	Ctrl	20	3	fresh
F9	1.726	27	Plate6_Lg3	Lg	20	Ctrl	20	3	fresh
F9	1.717	28	Plate6_Lg3	Lg	20	Ctrl	20	3	fresh
F9	1.708	29	Plate6_Lg3	Lg	20	Ctrl	20	3	fresh
F9	1.697	30	Plate6_Lg3	Lg	20	Ctrl	20	3	fresh
F9	1.685	31	Plate6_Lg3	Lg	20	Ctrl	20	3	fresh
F9	1.672	32	Plate6_Lg3	Lg	20	Ctrl	20	3	fresh
F9	1.657	33	Plate6_Lg3	Lg	20	Ctrl	20	3	fresh
F10	0.12	0	Plate6_Lg3	Lg	50	Ctrl	50	1	fresh
F10	0.114	1	Plate6_Lg3	Lg	50	Ctrl	50	1	fresh
F10	0.114	2	Plate6_Lg3	Lg	50	Ctrl	50	1	fresh
F10	1.768	18	Plate6_Lg3	Lg	50	Ctrl	50	2	fresh
F10	1.758	19	Plate6_Lg3	Lg	50	Ctrl	50	2	fresh
F10	1.755	20	Plate6_Lg3	Lg	50	Ctrl	50	2	fresh
F10	1.748	21	Plate6_Lg3	Lg	50	Ctrl	50	1	fresh
F10	1.746	22	Plate6_Lg3	Lg	50	Ctrl	50	1	fresh
F10	1.741	23	Plate6_Lg3	Lg	50	Ctrl	50	1	fresh
F10	1.735	24	Plate6_Lg3	Lg	50	Ctrl	50	1	fresh
F10	1.73	25	Plate6_Lg3	Lg	50	Ctrl	50	1	fresh
F10	1.723	26	Plate6_Lg3	Lg	50	Ctrl	50	1	fresh
F10	1.717	27	Plate6_Lg3	Lg	50	Ctrl	50	1	fresh
F10	1.708	28	Plate6_Lg3	Lg	50	Ctrl	50	1	fresh
F10	1.697	29	Plate6_Lg3	Lg	50	Ctrl	50	1	fresh
F10	1.685	30	Plate6_Lg3	Lg	50	Ctrl	50	1	fresh
F10	1.673	31	Plate6_Lg3	Lg	50	Ctrl	50	1	fresh
F10	1.656	32	Plate6_Lg3	Lg	50	Ctrl	50	1	fresh
F10	1.639	33	Plate6_Lg3	Lg	50	Ctrl	50	1	fresh
F11	0.128	0	Plate6_Lg3	Lg	50	Ctrl	50	3	fresh
F11	0.119	1	Plate6_Lg3	Lg	50	Ctrl	50	3	fresh
F11	0.118	2	Plate6_Lg3	Lg	50	Ctrl	50	3	fresh
F11	1.772	18	Plate6_Lg3	Lg	50	Ctrl	50	4	fresh
F11	1.763	19	Plate6_Lg3	Lg	50	Ctrl	50	4	fresh
F11	1.758	20	Plate6_Lg3	Lg	50	Ctrl	50	4	fresh
F11	1.752	21	Plate6_Lg3	Lg	50	Ctrl	50	2	fresh
F11	1.75	22	Plate6_Lg3	Lg	50	Ctrl	50	2	fresh
F11	1.744	23	Plate6_Lg3	Lg	50	Ctrl	50	2	fresh
F11	1.738	24	Plate6_Lg3	Lg	50	Ctrl	50	2	fresh
F11	1.733	25	Plate6_Lg3	Lg	50	Ctrl	50	2	fresh
F11	1.725	26	Plate6_Lg3	Lg	50	Ctrl	50	2	fresh
F11	1.716	27	Plate6_Lg3	Lg	50	Ctrl	50	2	fresh
F11	1.707	28	Plate6_Lg3	Lg	50	Ctrl	50	2	fresh
F11	1.695	29	Plate6_Lg3	Lg	50	Ctrl	50	2	fresh
F11	1.683	30	Plate6_Lg3	Lg	50	Ctrl	50	2	fresh
F11	1.668	31	Plate6_Lg3	Lg	50	Ctrl	50	2	fresh
F11	1.651	32	Plate6_Lg3	Lg	50	Ctrl	50	2	fresh
F11	1.633	33	Plate6_Lg3	Lg	50	Ctrl	50	2	fresh
F12	0.116	0	Plate6_Lg3	Lg	50	Ctrl	50	5	fresh
F12	0.115	1	Plate6_Lg3	Lg	50	Ctrl	50	5	fresh
F12	0.118	2	Plate6_Lg3	Lg	50	Ctrl	50	5	fresh
F12	1.766	18	Plate6_Lg3	Lg	50	Ctrl	50	6	fresh
F12	1.757	19	Plate6_Lg3	Lg	50	Ctrl	50	6	fresh
F12	1.753	20	Plate6_Lg3	Lg	50	Ctrl	50	6	fresh
F12	1.747	21	Plate6_Lg3	Lg	50	Ctrl	50	3	fresh
F12	1.744	22	Plate6_Lg3	Lg	50	Ctrl	50	3	fresh
F12	1.74	23	Plate6_Lg3	Lg	50	Ctrl	50	3	fresh
F12	1.733	24	Plate6_Lg3	Lg	50	Ctrl	50	3	fresh
F12	1.726	25	Plate6_Lg3	Lg	50	Ctrl	50	3	fresh
F12	1.717	26	Plate6_Lg3	Lg	50	Ctrl	50	3	fresh
F12	1.709	27	Plate6_Lg3	Lg	50	Ctrl	50	3	fresh
F12	1.696	28	Plate6_Lg3	Lg	50	Ctrl	50	3	fresh
F12	1.683	29	Plate6_Lg3	Lg	50	Ctrl	50	3	fresh
F12	1.668	30	Plate6_Lg3	Lg	50	Ctrl	50	3	fresh
F12	1.652	31	Plate6_Lg3	Lg	50	Ctrl	50	3	fresh
F12	1.633	32	Plate6_Lg3	Lg	50	Ctrl	50	3	fresh
F12	1.613	33	Plate6_Lg3	Lg	50	Ctrl	50	3	fresh
F1	0.109	0	Plate7_Lg2	Lg	0	Ctrl	0	1	fresh
F1	0.106	1	Plate7_Lg2	Lg	0	Ctrl	0	1	fresh
F1	1.691	18	Plate7_Lg2	Lg	0	Ctrl	0	3	fresh
F1	1.687	19	Plate7_Lg2	Lg	0	Ctrl	0	2	fresh
F1	1.68	20	Plate7_Lg2	Lg	0	Ctrl	0	1	fresh
F1	1.673	21	Plate7_Lg2	Lg	0	Ctrl	0	1	fresh
F1	1.666	22	Plate7_Lg2	Lg	0	Ctrl	0	1	fresh
F1	1.654	23	Plate7_Lg2	Lg	0	Ctrl	0	1	fresh
F1	1.643	24	Plate7_Lg2	Lg	0	Ctrl	0	1	fresh
F1	1.631	25	Plate7_Lg2	Lg	0	Ctrl	0	1	fresh
F1	1.616	26	Plate7_Lg2	Lg	0	Ctrl	0	1	fresh
F1	1.601	27	Plate7_Lg2	Lg	0	Ctrl	0	1	fresh
F1	1.585	28	Plate7_Lg2	Lg	0	Ctrl	0	1	fresh
F1	1.567	29	Plate7_Lg2	Lg	0	Ctrl	0	1	fresh
F1	1.549	30	Plate7_Lg2	Lg	0	Ctrl	0	1	fresh
F1	1.53	31	Plate7_Lg2	Lg	0	Ctrl	0	1	fresh
F1	1.51	32	Plate7_Lg2	Lg	0	Ctrl	0	1	fresh
F1	0.834	33	Plate7_Lg2	Lg	0	Ctrl	0	1	fresh
F2	0.105	0	Plate7_Lg2	Lg	0	Ctrl	0	4	fresh
F2	0.105	1	Plate7_Lg2	Lg	0	Ctrl	0	3	fresh
F2	1.694	18	Plate7_Lg2	Lg	0	Ctrl	0	6	fresh
F2	1.69	19	Plate7_Lg2	Lg	0	Ctrl	0	4	fresh
F2	1.684	20	Plate7_Lg2	Lg	0	Ctrl	0	2	fresh
F2	1.676	21	Plate7_Lg2	Lg	0	Ctrl	0	2	fresh
F2	1.67	22	Plate7_Lg2	Lg	0	Ctrl	0	2	fresh
F2	1.661	23	Plate7_Lg2	Lg	0	Ctrl	0	2	fresh
F2	1.651	24	Plate7_Lg2	Lg	0	Ctrl	0	2	fresh
F2	1.641	25	Plate7_Lg2	Lg	0	Ctrl	0	2	fresh
F2	1.627	26	Plate7_Lg2	Lg	0	Ctrl	0	2	fresh
F2	1.614	27	Plate7_Lg2	Lg	0	Ctrl	0	2	fresh
F2	1.599	28	Plate7_Lg2	Lg	0	Ctrl	0	2	fresh
F2	1.582	29	Plate7_Lg2	Lg	0	Ctrl	0	2	fresh
F2	1.565	30	Plate7_Lg2	Lg	0	Ctrl	0	2	fresh
F2	1.547	31	Plate7_Lg2	Lg	0	Ctrl	0	2	fresh
F2	1.528	32	Plate7_Lg2	Lg	0	Ctrl	0	2	fresh
F2	0.85	33	Plate7_Lg2	Lg	0	Ctrl	0	2	fresh
F3	0.105	0	Plate7_Lg2	Lg	0	Ctrl	0	7	fresh
F3	0.105	1	Plate7_Lg2	Lg	0	Ctrl	0	5	fresh
F3	1.702	18	Plate7_Lg2	Lg	0	Ctrl	0	9	fresh
F3	1.697	19	Plate7_Lg2	Lg	0	Ctrl	0	6	fresh
F3	1.691	20	Plate7_Lg2	Lg	0	Ctrl	0	3	fresh
F3	1.682	21	Plate7_Lg2	Lg	0	Ctrl	0	3	fresh
F3	1.675	22	Plate7_Lg2	Lg	0	Ctrl	0	3	fresh
F3	1.665	23	Plate7_Lg2	Lg	0	Ctrl	0	3	fresh
F3	1.655	24	Plate7_Lg2	Lg	0	Ctrl	0	3	fresh
F3	1.644	25	Plate7_Lg2	Lg	0	Ctrl	0	3	fresh
F3	1.629	26	Plate7_Lg2	Lg	0	Ctrl	0	3	fresh
F3	1.614	27	Plate7_Lg2	Lg	0	Ctrl	0	3	fresh
F3	1.596	28	Plate7_Lg2	Lg	0	Ctrl	0	3	fresh
F3	1.579	29	Plate7_Lg2	Lg	0	Ctrl	0	3	fresh
F3	1.561	30	Plate7_Lg2	Lg	0	Ctrl	0	3	fresh
F3	1.542	31	Plate7_Lg2	Lg	0	Ctrl	0	3	fresh
F3	1.523	32	Plate7_Lg2	Lg	0	Ctrl	0	3	fresh
F3	0.889	33	Plate7_Lg2	Lg	0	Ctrl	0	3	fresh
F4	0.106	0	Plate7_Lg2	Lg	10	Ctrl	10	1	fresh
F4	0.106	1	Plate7_Lg2	Lg	10	Ctrl	10	1	fresh
F4	1.735	18	Plate7_Lg2	Lg	10	Ctrl	10	3	fresh
F4	1.727	19	Plate7_Lg2	Lg	10	Ctrl	10	2	fresh
F4	1.721	20	Plate7_Lg2	Lg	10	Ctrl	10	1	fresh
F4	1.715	21	Plate7_Lg2	Lg	10	Ctrl	10	1	fresh
F4	1.71	22	Plate7_Lg2	Lg	10	Ctrl	10	1	fresh
F4	1.702	23	Plate7_Lg2	Lg	10	Ctrl	10	1	fresh
F4	1.693	24	Plate7_Lg2	Lg	10	Ctrl	10	1	fresh
F4	1.685	25	Plate7_Lg2	Lg	10	Ctrl	10	1	fresh
F4	1.674	26	Plate7_Lg2	Lg	10	Ctrl	10	1	fresh
F4	1.661	27	Plate7_Lg2	Lg	10	Ctrl	10	1	fresh
F4	1.648	28	Plate7_Lg2	Lg	10	Ctrl	10	1	fresh
F4	1.634	29	Plate7_Lg2	Lg	10	Ctrl	10	1	fresh
F4	1.617	30	Plate7_Lg2	Lg	10	Ctrl	10	1	fresh
F4	1.6	31	Plate7_Lg2	Lg	10	Ctrl	10	1	fresh
F4	1.58	32	Plate7_Lg2	Lg	10	Ctrl	10	1	fresh
F4	0.912	33	Plate7_Lg2	Lg	10	Ctrl	10	1	fresh
F5	0.108	0	Plate7_Lg2	Lg	10	Ctrl	10	4	fresh
F5	0.11	1	Plate7_Lg2	Lg	10	Ctrl	10	3	fresh
F5	1.732	18	Plate7_Lg2	Lg	10	Ctrl	10	6	fresh
F5	1.729	19	Plate7_Lg2	Lg	10	Ctrl	10	4	fresh
F5	1.724	20	Plate7_Lg2	Lg	10	Ctrl	10	2	fresh
